May 6, 2023   17:33:28
-0.085, -3.690e-4
-0.084, -3.681e-4
-0.083, -3.672e-4
-0.082, -3.661e-4
-0.081, -3.649e-4
-0.080, -3.638e-4
-0.079, -3.625e-4
-0.078, -3.611e-4
-0.077, -3.597e-4
-0.076, -3.583e-4
-0.075, -3.566e-4
-0.074, -3.550e-4
-0.073, -3.532e-4
-0.072, -3.515e-4
-0.071, -3.498e-4
-0.070, -3.479e-4
-0.069, -3.461e-4
-0.068, -3.440e-4
-0.067, -3.420e-4
-0.066, -3.400e-4
-0.065, -3.379e-4
-0.064, -3.358e-4
-0.063, -3.336e-4
-0.062, -3.313e-4
-0.061, -3.292e-4
-0.060, -3.268e-4
-0.059, -3.245e-4
-0.058, -3.222e-4
-0.057, -3.200e-4
-0.056, -3.175e-4
-0.055, -3.152e-4
-0.054, -3.127e-4
-0.053, -3.101e-4
-0.052, -3.076e-4
-0.051, -3.056e-4
-0.050, -3.031e-4
-0.049, -3.004e-4
-0.048, -2.977e-4
-0.047, -2.949e-4
-0.046, -2.922e-4
-0.045, -2.895e-4
-0.044, -2.868e-4
-0.043, -2.838e-4
-0.042, -2.810e-4
-0.041, -2.781e-4
-0.040, -2.752e-4
-0.039, -2.723e-4
-0.038, -2.694e-4
-0.037, -2.664e-4
-0.036, -2.634e-4
-0.035, -2.604e-4
-0.034, -2.575e-4
-0.033, -2.544e-4
-0.032, -2.514e-4
-0.031, -2.485e-4
-0.030, -2.452e-4
-0.029, -2.422e-4
-0.028, -2.391e-4
-0.027, -2.360e-4
-0.026, -2.329e-4
-0.025, -2.298e-4
-0.024, -2.267e-4
-0.023, -2.237e-4
-0.022, -2.205e-4
-0.021, -2.175e-4
-0.020, -2.145e-4
-0.019, -2.116e-4
-0.018, -2.087e-4
-0.017, -2.056e-4
-0.016, -2.028e-4
-0.015, -2.000e-4
-0.014, -1.971e-4
-0.013, -1.944e-4
-0.012, -1.918e-4
-0.011, -1.891e-4
-0.010, -1.864e-4
-0.009, -1.839e-4
-0.008, -1.814e-4
-0.007, -1.790e-4
-0.006, -1.766e-4
-0.005, -1.742e-4
-0.004, -1.720e-4
-0.003, -1.697e-4
-0.002, -1.676e-4
-0.001, -1.654e-4
0.000, -1.639e-4
0.001, -1.622e-4
0.002, -1.600e-4
0.003, -1.580e-4
0.004, -1.561e-4
0.005, -1.540e-4
0.006, -1.523e-4
0.007, -1.505e-4
0.008, -1.488e-4
0.009, -1.472e-4
0.010, -1.456e-4
0.011, -1.441e-4
0.012, -1.425e-4
0.013, -1.410e-4
0.014, -1.396e-4
0.015, -1.382e-4
0.016, -1.367e-4
0.017, -1.354e-4
0.018, -1.341e-4
0.019, -1.329e-4
0.020, -1.318e-4
0.021, -1.305e-4
0.022, -1.294e-4
0.023, -1.284e-4
0.024, -1.272e-4
0.025, -1.261e-4
0.026, -1.250e-4
0.027, -1.239e-4
0.028, -1.228e-4
0.029, -1.217e-4
0.030, -1.207e-4
0.031, -1.196e-4
0.032, -1.187e-4
0.033, -1.178e-4
0.034, -1.168e-4
0.035, -1.158e-4
0.036, -1.149e-4
0.037, -1.140e-4
0.038, -1.132e-4
0.039, -1.123e-4
0.040, -1.114e-4
0.041, -1.106e-4
0.042, -1.097e-4
0.043, -1.089e-4
0.044, -1.081e-4
0.045, -1.074e-4
0.046, -1.066e-4
0.047, -1.058e-4
0.048, -1.051e-4
0.049, -1.044e-4
0.050, -1.036e-4
0.051, -1.031e-4
0.052, -1.027e-4
0.053, -1.018e-4
0.054, -1.011e-4
0.055, -1.003e-4
0.056, -9.961e-5
0.057, -9.899e-5
0.058, -9.841e-5
0.059, -9.778e-5
0.060, -9.715e-5
0.061, -9.653e-5
0.062, -9.600e-5
0.063, -9.540e-5
0.064, -9.482e-5
0.065, -9.429e-5
0.066, -9.368e-5
0.067, -9.313e-5
0.068, -9.263e-5
0.069, -9.206e-5
0.070, -9.158e-5
0.071, -9.114e-5
0.072, -9.059e-5
0.073, -9.009e-5
0.074, -8.958e-5
0.075, -8.916e-5
0.076, -8.873e-5
0.077, -8.827e-5
0.078, -8.790e-5
0.079, -8.737e-5
0.080, -8.689e-5
0.081, -8.652e-5
0.082, -8.612e-5
0.083, -8.575e-5
0.084, -8.543e-5
0.085, -8.500e-5
0.086, -8.467e-5
0.087, -8.425e-5
0.088, -8.387e-5
0.089, -8.356e-5
0.090, -8.322e-5
0.091, -8.289e-5
0.092, -8.258e-5
0.093, -8.219e-5
0.094, -8.193e-5
0.095, -8.155e-5
0.096, -8.132e-5
0.097, -8.108e-5
0.098, -8.074e-5
0.099, -8.048e-5
0.100, -8.020e-5
0.101, -7.990e-5
0.102, -7.975e-5
0.103, -7.966e-5
0.104, -7.935e-5
0.105, -7.909e-5
0.106, -7.877e-5
0.107, -7.855e-5
0.108, -7.832e-5
0.109, -7.816e-5
0.110, -7.796e-5
0.111, -7.770e-5
0.112, -7.749e-5
0.113, -7.730e-5
0.114, -7.707e-5
0.115, -7.695e-5
0.116, -7.683e-5
0.117, -7.658e-5
0.118, -7.652e-5
0.119, -7.639e-5
0.120, -7.628e-5
0.121, -7.613e-5
0.122, -7.605e-5
0.123, -7.592e-5
0.124, -7.571e-5
0.125, -7.560e-5
0.126, -7.548e-5
0.127, -7.530e-5
0.128, -7.523e-5
0.129, -7.519e-5
0.130, -7.499e-5
0.131, -7.494e-5
0.132, -7.485e-5
0.133, -7.470e-5
0.134, -7.467e-5
0.135, -7.462e-5
0.136, -7.458e-5
0.137, -7.451e-5
0.138, -7.439e-5
0.139, -7.433e-5
0.140, -7.426e-5
0.141, -7.421e-5
0.142, -7.419e-5
0.143, -7.407e-5
0.144, -7.398e-5
0.145, -7.395e-5
0.146, -7.390e-5
0.147, -7.389e-5
0.148, -7.388e-5
0.149, -7.378e-5
0.150, -7.377e-5
0.151, -7.375e-5
0.152, -7.375e-5
0.153, -7.377e-5
0.154, -7.412e-5
0.155, -7.400e-5
0.156, -7.381e-5
0.157, -7.371e-5
0.158, -7.367e-5
0.159, -7.361e-5
0.160, -7.367e-5
0.161, -7.362e-5
0.162, -7.354e-5
0.163, -7.360e-5
0.164, -7.353e-5
0.165, -7.350e-5
0.166, -7.353e-5
0.167, -7.347e-5
0.168, -7.344e-5
0.169, -7.350e-5
0.170, -7.348e-5
0.171, -7.352e-5
0.172, -7.350e-5
0.173, -7.356e-5
0.174, -7.361e-5
0.175, -7.354e-5
0.176, -7.355e-5
0.177, -7.356e-5
0.178, -7.352e-5
0.179, -7.359e-5
0.180, -7.362e-5
0.181, -7.354e-5
0.182, -7.359e-5
0.183, -7.357e-5
0.184, -7.357e-5
0.185, -7.359e-5
0.186, -7.368e-5
0.187, -7.368e-5
0.188, -7.370e-5
0.189, -7.367e-5
0.190, -7.370e-5
0.191, -7.366e-5
0.192, -7.372e-5
0.193, -7.378e-5
0.194, -7.373e-5
0.195, -7.380e-5
0.196, -7.379e-5
0.197, -7.378e-5
0.198, -7.387e-5
0.199, -7.397e-5
0.200, -7.393e-5
0.201, -7.396e-5
0.202, -7.396e-5
0.203, -7.398e-5
0.204, -7.403e-5
0.205, -7.415e-5
0.206, -7.418e-5
0.207, -7.411e-5
0.208, -7.411e-5
0.209, -7.417e-5
0.210, -7.413e-5
0.211, -7.420e-5
0.212, -7.427e-5
0.213, -7.424e-5
0.214, -7.426e-5
0.215, -7.429e-5
0.216, -7.427e-5
0.217, -7.433e-5
0.218, -7.433e-5
0.219, -7.439e-5
0.220, -7.440e-5
0.221, -7.435e-5
0.222, -7.447e-5
0.223, -7.455e-5
0.224, -7.465e-5
0.225, -7.476e-5
0.226, -7.470e-5
0.227, -7.473e-5
0.228, -7.482e-5
0.229, -7.484e-5
0.230, -7.491e-5
0.231, -7.493e-5
0.232, -7.494e-5
0.233, -7.497e-5
0.234, -7.500e-5
0.235, -7.506e-5
0.236, -7.509e-5
0.237, -7.514e-5
0.238, -7.522e-5
0.239, -7.522e-5
0.240, -7.523e-5
0.241, -7.531e-5
0.242, -7.530e-5
0.243, -7.541e-5
0.244, -7.548e-5
0.245, -7.547e-5
0.246, -7.555e-5
0.247, -7.560e-5
0.248, -7.561e-5
0.249, -7.564e-5
0.250, -7.578e-5
0.251, -7.587e-5
0.252, -7.588e-5
0.253, -7.587e-5
0.254, -7.599e-5
0.255, -7.601e-5
0.256, -7.640e-5
0.257, -7.660e-5
0.258, -7.641e-5
0.259, -7.642e-5
0.260, -7.640e-5
0.261, -7.637e-5
0.262, -7.649e-5
0.263, -7.658e-5
0.264, -7.655e-5
0.265, -7.660e-5
0.266, -7.663e-5
0.267, -7.669e-5
0.268, -7.682e-5
0.269, -7.687e-5
0.270, -7.697e-5
0.271, -7.702e-5
0.272, -7.709e-5
0.273, -7.716e-5
0.274, -7.716e-5
0.275, -7.728e-5
0.276, -7.744e-5
0.277, -7.741e-5
0.278, -7.749e-5
0.279, -7.753e-5
0.280, -7.748e-5
0.281, -7.765e-5
0.282, -7.777e-5
0.283, -7.784e-5
0.284, -7.789e-5
0.285, -7.789e-5
0.286, -7.805e-5
0.287, -7.806e-5
0.288, -7.823e-5
0.289, -7.835e-5
0.290, -7.836e-5
0.291, -7.849e-5
0.292, -7.860e-5
0.293, -7.861e-5
0.294, -7.878e-5
0.295, -7.889e-5
0.296, -7.894e-5
0.297, -7.908e-5
0.298, -7.915e-5
0.299, -7.927e-5
0.300, -7.940e-5
0.301, -7.950e-5
0.302, -7.967e-5
0.303, -7.970e-5
0.304, -7.984e-5
0.305, -7.994e-5
0.306, -8.002e-5
0.307, -8.028e-5
0.308, -8.054e-5
0.309, -8.049e-5
0.310, -8.059e-5
0.311, -8.064e-5
0.312, -8.070e-5
0.313, -8.088e-5
0.314, -8.104e-5
0.315, -8.114e-5
0.316, -8.128e-5
0.317, -8.139e-5
0.318, -8.156e-5
0.319, -8.164e-5
0.320, -8.178e-5
0.321, -8.194e-5
0.322, -8.200e-5
0.323, -8.212e-5
0.324, -8.229e-5
0.325, -8.242e-5
0.326, -8.265e-5
0.327, -8.288e-5
0.328, -8.301e-5
0.329, -8.313e-5
0.330, -8.329e-5
0.331, -8.351e-5
0.332, -8.367e-5
0.333, -8.384e-5
0.334, -8.399e-5
0.335, -8.413e-5
0.336, -8.437e-5
0.337, -8.464e-5
0.338, -8.475e-5
0.339, -8.498e-5
0.340, -8.523e-5
0.341, -8.532e-5
0.342, -8.557e-5
0.343, -8.573e-5
0.344, -8.595e-5
0.345, -8.620e-5
0.346, -8.642e-5
0.347, -8.658e-5
0.348, -8.678e-5
0.349, -8.701e-5
0.350, -8.727e-5
0.351, -8.746e-5
0.352, -8.774e-5
0.353, -8.805e-5
0.354, -8.820e-5
0.355, -8.846e-5
0.356, -8.869e-5
0.357, -8.888e-5
0.358, -8.926e-5
0.359, -8.992e-5
0.360, -9.002e-5
0.361, -9.017e-5
0.362, -9.034e-5
0.363, -9.052e-5
0.364, -9.076e-5
0.365, -9.111e-5
0.366, -9.134e-5
0.367, -9.160e-5
0.368, -9.186e-5
0.369, -9.214e-5
0.370, -9.242e-5
0.371, -9.271e-5
0.372, -9.300e-5
0.373, -9.325e-5
0.374, -9.356e-5
0.375, -9.386e-5
0.376, -9.418e-5
0.377, -9.454e-5
0.378, -9.490e-5
0.379, -9.522e-5
0.380, -9.546e-5
0.381, -9.575e-5
0.382, -9.612e-5
0.383, -9.645e-5
0.384, -9.689e-5
0.385, -9.727e-5
0.386, -9.752e-5
0.387, -9.790e-5
0.388, -9.824e-5
0.389, -9.862e-5
0.390, -9.904e-5
0.391, -9.947e-5
0.392, -9.982e-5
0.393, -1.002e-4
0.394, -1.006e-4
0.395, -1.010e-4
0.396, -1.015e-4
0.397, -1.019e-4
0.398, -1.024e-4
0.399, -1.027e-4
0.400, -1.031e-4
0.401, -1.036e-4
0.402, -1.040e-4
0.403, -1.045e-4
0.404, -1.050e-4
0.405, -1.053e-4
0.406, -1.058e-4
0.407, -1.063e-4
0.408, -1.068e-4
0.409, -1.072e-4
0.410, -1.079e-4
0.411, -1.084e-4
0.412, -1.088e-4
0.413, -1.092e-4
0.414, -1.097e-4
0.415, -1.102e-4
0.416, -1.108e-4
0.417, -1.113e-4
0.418, -1.117e-4
0.419, -1.123e-4
0.420, -1.129e-4
0.421, -1.134e-4
0.422, -1.141e-4
0.423, -1.146e-4
0.424, -1.152e-4
0.425, -1.158e-4
0.426, -1.164e-4
0.427, -1.170e-4
0.428, -1.177e-4
0.429, -1.184e-4
0.430, -1.190e-4
0.431, -1.196e-4
0.432, -1.203e-4
0.433, -1.209e-4
0.434, -1.216e-4
0.435, -1.223e-4
0.436, -1.231e-4
0.437, -1.237e-4
0.438, -1.244e-4
0.439, -1.252e-4
0.440, -1.259e-4
0.441, -1.267e-4
0.442, -1.275e-4
0.443, -1.282e-4
0.444, -1.289e-4
0.445, -1.296e-4
0.446, -1.304e-4
0.447, -1.312e-4
0.448, -1.320e-4
0.449, -1.328e-4
0.450, -1.336e-4
0.451, -1.345e-4
0.452, -1.353e-4
0.453, -1.361e-4
0.454, -1.371e-4
0.455, -1.380e-4
0.456, -1.389e-4
0.457, -1.398e-4
0.458, -1.406e-4
0.459, -1.416e-4
0.460, -1.426e-4
0.461, -1.440e-4
0.462, -1.451e-4
0.463, -1.459e-4
0.464, -1.469e-4
0.465, -1.479e-4
0.466, -1.489e-4
0.467, -1.500e-4
0.468, -1.511e-4
0.469, -1.522e-4
0.470, -1.533e-4
0.471, -1.544e-4
0.472, -1.556e-4
0.473, -1.568e-4
0.474, -1.580e-4
0.475, -1.591e-4
0.476, -1.603e-4
0.477, -1.614e-4
0.478, -1.627e-4
0.479, -1.639e-4
0.480, -1.651e-4
0.481, -1.664e-4
0.482, -1.675e-4
0.483, -1.688e-4
0.484, -1.699e-4
0.485, -1.712e-4
0.486, -1.724e-4
0.487, -1.736e-4
0.488, -1.748e-4
0.489, -1.760e-4
0.490, -1.772e-4
0.491, -1.784e-4
0.492, -1.796e-4
0.493, -1.809e-4
0.494, -1.821e-4
0.495, -1.833e-4
0.496, -1.845e-4
0.497, -1.856e-4
0.498, -1.867e-4
0.499, -1.880e-4
0.500, -1.892e-4
0.501, -1.903e-4
0.502, -1.914e-4
0.503, -1.925e-4
0.504, -1.936e-4
0.505, -1.947e-4
0.506, -1.958e-4
0.507, -1.969e-4
0.508, -1.980e-4
0.509, -1.990e-4
0.510, -2.001e-4
0.511, -2.011e-4
0.512, -2.023e-4
0.513, -2.034e-4
0.514, -2.043e-4
0.515, -2.052e-4
0.516, -2.062e-4
0.517, -2.071e-4
0.518, -2.080e-4
0.519, -2.090e-4
0.520, -2.098e-4
0.521, -2.107e-4
0.522, -2.115e-4
0.523, -2.123e-4
0.524, -2.131e-4
0.525, -2.139e-4
0.526, -2.146e-4
0.527, -2.153e-4
0.528, -2.160e-4
0.529, -2.168e-4
0.530, -2.174e-4
0.531, -2.181e-4
0.532, -2.188e-4
0.533, -2.193e-4
0.534, -2.199e-4
0.535, -2.205e-4
0.536, -2.210e-4
0.537, -2.216e-4
0.538, -2.221e-4
0.539, -2.226e-4
0.540, -2.230e-4
0.541, -2.235e-4
0.542, -2.240e-4
0.543, -2.244e-4
0.544, -2.249e-4
0.545, -2.253e-4
0.546, -2.256e-4
0.547, -2.260e-4
0.548, -2.264e-4
0.549, -2.267e-4
0.550, -2.271e-4
0.551, -2.274e-4
0.552, -2.276e-4
0.553, -2.279e-4
0.554, -2.281e-4
0.555, -2.284e-4
0.556, -2.286e-4
0.557, -2.289e-4
0.558, -2.291e-4
0.559, -2.292e-4
0.560, -2.294e-4
0.561, -2.296e-4
0.562, -2.297e-4
0.563, -2.301e-4
0.564, -2.306e-4
0.565, -2.305e-4
0.566, -2.306e-4
0.567, -2.307e-4
0.568, -2.307e-4
0.569, -2.308e-4
0.570, -2.310e-4
0.571, -2.310e-4
0.572, -2.310e-4
0.573, -2.311e-4
0.574, -2.312e-4
0.575, -2.312e-4
0.576, -2.313e-4
0.577, -2.314e-4
0.578, -2.314e-4
0.579, -2.314e-4
0.580, -2.315e-4
0.581, -2.314e-4
0.582, -2.315e-4
0.583, -2.316e-4
0.584, -2.317e-4
0.585, -2.317e-4
0.586, -2.317e-4
0.587, -2.317e-4
0.588, -2.318e-4
0.589, -2.318e-4
0.590, -2.319e-4
0.591, -2.318e-4
0.592, -2.319e-4
0.593, -2.319e-4
0.594, -2.318e-4
0.595, -2.319e-4
0.596, -2.319e-4
0.597, -2.319e-4
0.598, -2.319e-4
0.599, -2.319e-4
0.600, -2.319e-4
0.601, -2.319e-4
0.602, -2.320e-4
0.603, -2.320e-4
0.604, -2.319e-4
0.605, -2.320e-4
0.606, -2.320e-4
0.607, -2.320e-4
0.608, -2.321e-4
0.609, -2.322e-4
0.610, -2.321e-4
0.611, -2.321e-4
0.612, -2.322e-4
0.613, -2.321e-4
0.614, -2.321e-4
0.615, -2.322e-4
0.616, -2.322e-4
0.617, -2.322e-4
0.618, -2.321e-4
0.619, -2.321e-4
0.620, -2.321e-4
0.621, -2.321e-4
0.622, -2.321e-4
0.623, -2.321e-4
0.624, -2.321e-4
0.625, -2.321e-4
0.626, -2.319e-4
0.627, -2.321e-4
0.628, -2.321e-4
0.629, -2.320e-4
0.630, -2.321e-4
0.631, -2.321e-4
0.632, -2.321e-4
0.633, -2.322e-4
0.634, -2.322e-4
0.635, -2.322e-4
0.636, -2.322e-4
0.637, -2.322e-4
0.638, -2.322e-4
0.639, -2.322e-4
0.640, -2.322e-4
0.641, -2.323e-4
0.642, -2.322e-4
0.643, -2.323e-4
0.644, -2.323e-4
0.645, -2.322e-4
0.646, -2.324e-4
0.647, -2.324e-4
0.648, -2.324e-4
0.649, -2.325e-4
0.650, -2.325e-4
0.651, -2.326e-4
0.652, -2.326e-4
0.653, -2.327e-4
0.654, -2.327e-4
0.655, -2.327e-4
0.656, -2.328e-4
0.657, -2.329e-4
0.658, -2.329e-4
0.659, -2.330e-4
0.660, -2.332e-4
0.661, -2.332e-4
0.662, -2.333e-4
0.663, -2.334e-4
0.664, -2.334e-4
0.665, -2.336e-4
0.666, -2.341e-4
0.667, -2.341e-4
0.668, -2.341e-4
0.669, -2.341e-4
0.670, -2.342e-4
0.671, -2.343e-4
0.672, -2.344e-4
0.673, -2.346e-4
0.674, -2.346e-4
0.675, -2.347e-4
0.676, -2.349e-4
0.677, -2.349e-4
0.678, -2.350e-4
0.679, -2.353e-4
0.680, -2.353e-4
0.681, -2.354e-4
0.682, -2.355e-4
0.683, -2.357e-4
0.684, -2.358e-4
0.685, -2.360e-4
0.686, -2.362e-4
0.687, -2.363e-4
0.688, -2.364e-4
0.689, -2.366e-4
0.690, -2.367e-4
0.691, -2.369e-4
0.692, -2.371e-4
0.693, -2.372e-4
0.694, -2.373e-4
0.695, -2.375e-4
0.696, -2.376e-4
0.697, -2.378e-4
0.698, -2.380e-4
0.699, -2.382e-4
0.700, -2.383e-4
0.701, -2.385e-4
0.702, -2.387e-4
0.703, -2.389e-4
0.704, -2.390e-4
0.705, -2.393e-4
0.706, -2.393e-4
0.707, -2.396e-4
0.708, -2.397e-4
0.709, -2.399e-4
0.710, -2.401e-4
0.711, -2.404e-4
0.712, -2.406e-4
0.713, -2.407e-4
0.714, -2.409e-4
0.715, -2.411e-4
0.716, -2.413e-4
0.717, -2.416e-4
0.718, -2.419e-4
0.719, -2.419e-4
0.720, -2.421e-4
0.721, -2.423e-4
0.722, -2.425e-4
0.723, -2.427e-4
0.724, -2.429e-4
0.725, -2.430e-4
0.726, -2.433e-4
0.727, -2.435e-4
0.728, -2.436e-4
0.729, -2.438e-4
0.730, -2.441e-4
0.731, -2.442e-4
0.732, -2.444e-4
0.733, -2.446e-4
0.734, -2.448e-4
0.735, -2.450e-4
0.736, -2.453e-4
0.737, -2.456e-4
0.738, -2.456e-4
0.739, -2.460e-4
0.740, -2.462e-4
0.741, -2.463e-4
0.742, -2.466e-4
0.743, -2.469e-4
0.744, -2.471e-4
0.745, -2.473e-4
0.746, -2.474e-4
0.747, -2.477e-4
0.748, -2.479e-4
0.749, -2.482e-4
0.750, -2.484e-4
0.751, -2.486e-4
0.752, -2.489e-4
0.753, -2.491e-4
0.754, -2.493e-4
0.755, -2.496e-4
0.756, -2.499e-4
0.757, -2.501e-4
0.758, -2.503e-4
0.759, -2.505e-4
0.760, -2.507e-4
0.761, -2.510e-4
0.762, -2.512e-4
0.763, -2.515e-4
0.764, -2.517e-4
0.765, -2.520e-4
0.766, -2.522e-4
0.767, -2.525e-4
0.768, -2.530e-4
0.769, -2.535e-4
0.770, -2.535e-4
0.771, -2.537e-4
0.772, -2.540e-4
0.773, -2.542e-4
0.774, -2.545e-4
0.775, -2.547e-4
0.776, -2.549e-4
0.777, -2.553e-4
0.778, -2.555e-4
0.779, -2.557e-4
0.780, -2.560e-4
0.781, -2.563e-4
0.782, -2.566e-4
0.783, -2.568e-4
0.784, -2.571e-4
0.785, -2.574e-4
0.786, -2.576e-4
0.787, -2.580e-4
0.788, -2.583e-4
0.789, -2.585e-4
0.790, -2.589e-4
0.791, -2.591e-4
0.792, -2.594e-4
0.793, -2.598e-4
0.794, -2.601e-4
0.795, -2.604e-4
0.796, -2.607e-4
0.797, -2.610e-4
0.798, -2.615e-4
0.799, -2.618e-4
0.800, -2.622e-4
0.801, -2.625e-4
0.802, -2.628e-4
0.803, -2.633e-4
0.804, -2.635e-4
0.805, -2.639e-4
0.806, -2.643e-4
0.807, -2.645e-4
0.808, -2.648e-4
0.809, -2.652e-4
0.810, -2.654e-4
0.811, -2.658e-4
0.812, -2.661e-4
0.813, -2.665e-4
0.814, -2.669e-4
0.815, -2.672e-4
0.816, -2.675e-4
0.817, -2.679e-4
0.818, -2.681e-4
0.819, -2.688e-4
0.820, -2.695e-4
0.821, -2.696e-4
0.822, -2.698e-4
0.823, -2.700e-4
0.824, -2.702e-4
0.825, -2.706e-4
0.826, -2.710e-4
0.827, -2.713e-4
0.828, -2.716e-4
0.829, -2.719e-4
0.830, -2.723e-4
0.831, -2.725e-4
0.832, -2.729e-4
0.833, -2.733e-4
0.834, -2.735e-4
0.835, -2.739e-4
0.836, -2.742e-4
0.837, -2.745e-4
0.838, -2.749e-4
0.839, -2.753e-4
0.840, -2.756e-4
0.841, -2.759e-4
0.842, -2.763e-4
0.843, -2.767e-4
0.844, -2.770e-4
0.845, -2.773e-4
0.846, -2.778e-4
0.847, -2.780e-4
0.848, -2.784e-4
0.849, -2.787e-4
0.850, -2.789e-4
0.851, -2.794e-4
0.852, -2.798e-4
0.853, -2.801e-4
0.854, -2.804e-4
