May 6, 2023   15:18:14
0.044, 7.228e-4
0.045, 7.226e-4
0.046, 7.226e-4
0.047, 7.217e-4
0.048, 7.218e-4
0.049, 7.213e-4
0.050, 7.211e-4
0.051, 7.215e-4
0.052, 7.211e-4
0.053, 7.221e-4
0.054, 7.225e-4
0.055, 7.210e-4
0.056, 7.208e-4
0.057, 7.214e-4
0.058, 7.216e-4
0.059, 7.208e-4
0.060, 7.216e-4
0.061, 7.213e-4
0.062, 7.242e-4
0.063, 7.226e-4
0.064, 7.234e-4
0.065, 7.226e-4
0.066, 7.230e-4
0.067, 7.254e-4
0.068, 7.238e-4
0.069, 7.224e-4
0.070, 7.204e-4
0.071, 7.212e-4
0.072, 7.254e-4
0.073, 7.230e-4
0.074, 7.223e-4
0.075, 7.232e-4
0.076, 7.231e-4
0.077, 7.236e-4
0.078, 7.223e-4
0.079, 7.237e-4
0.080, 7.234e-4
0.081, 7.235e-4
0.082, 7.224e-4
0.083, 7.233e-4
0.084, 7.219e-4
0.085, 7.219e-4
0.086, 7.219e-4
0.087, 7.223e-4
0.088, 7.211e-4
0.089, 7.209e-4
0.090, 7.225e-4
0.091, 7.218e-4
0.092, 7.220e-4
0.093, 7.220e-4
0.094, 7.215e-4
0.095, 7.213e-4
0.096, 7.213e-4
0.097, 7.229e-4
0.098, 7.240e-4
0.099, 7.247e-4
0.100, 7.232e-4
0.101, 7.220e-4
0.102, 7.225e-4
0.103, 7.223e-4
0.104, 7.229e-4
0.105, 7.223e-4
0.106, 7.220e-4
0.107, 7.217e-4
0.108, 7.217e-4
0.109, 7.224e-4
0.110, 7.225e-4
0.111, 7.221e-4
0.112, 7.224e-4
0.113, 7.236e-4
0.114, 7.235e-4
0.115, 7.219e-4
0.116, 7.221e-4
0.117, 7.225e-4
0.118, 7.219e-4
0.119, 7.215e-4
0.120, 7.207e-4
0.121, 7.223e-4
0.122, 7.207e-4
0.123, 7.213e-4
0.124, 7.234e-4
0.125, 7.227e-4
0.126, 7.218e-4
0.127, 7.206e-4
0.128, 7.213e-4
0.129, 7.200e-4
0.130, 7.211e-4
0.131, 7.242e-4
0.132, 7.232e-4
0.133, 7.227e-4
0.134, 7.220e-4
0.135, 7.223e-4
0.136, 7.213e-4
0.137, 7.217e-4
0.138, 7.209e-4
0.139, 7.204e-4
0.140, 7.213e-4
0.141, 7.223e-4
0.142, 7.223e-4
0.143, 7.185e-4
0.144, 7.213e-4
0.145, 7.218e-4
0.146, 7.208e-4
0.147, 7.206e-4
0.148, 7.212e-4
0.149, 7.214e-4
0.150, 7.215e-4
0.151, 7.211e-4
0.152, 7.202e-4
0.153, 7.201e-4
0.154, 7.188e-4
0.155, 7.209e-4
0.156, 7.208e-4
0.157, 7.190e-4
0.158, 7.187e-4
0.159, 7.167e-4
0.160, 7.191e-4
0.161, 7.188e-4
0.162, 7.197e-4
0.163, 7.208e-4
0.164, 7.210e-4
0.165, 7.215e-4
0.166, 7.213e-4
0.167, 7.195e-4
0.168, 7.198e-4
0.169, 7.200e-4
0.170, 7.200e-4
0.171, 7.187e-4
0.172, 7.204e-4
0.173, 7.226e-4
0.174, 7.206e-4
0.175, 7.204e-4
0.176, 7.194e-4
0.177, 7.203e-4
0.178, 7.207e-4
0.179, 7.207e-4
0.180, 7.197e-4
0.181, 7.198e-4
0.182, 7.199e-4
0.183, 7.197e-4
0.184, 7.206e-4
0.185, 7.203e-4
0.186, 7.191e-4
0.187, 7.199e-4
0.188, 7.201e-4
0.189, 7.196e-4
0.190, 7.199e-4
0.191, 7.205e-4
0.192, 7.219e-4
0.193, 7.210e-4
0.194, 7.185e-4
0.195, 7.221e-4
0.196, 7.214e-4
0.197, 7.198e-4
0.198, 7.187e-4
0.199, 7.196e-4
0.200, 7.194e-4
0.201, 7.185e-4
0.202, 7.186e-4
0.203, 7.196e-4
0.204, 7.177e-4
0.205, 7.186e-4
0.206, 7.180e-4
0.207, 7.207e-4
0.208, 7.228e-4
0.209, 7.209e-4
0.210, 7.204e-4
0.211, 7.180e-4
0.212, 7.172e-4
0.213, 7.184e-4
0.214, 7.180e-4
0.215, 7.161e-4
0.216, 7.155e-4
0.217, 7.161e-4
0.218, 7.182e-4
0.219, 7.182e-4
0.220, 7.185e-4
0.221, 7.176e-4
0.222, 7.181e-4
0.223, 7.188e-4
0.224, 7.191e-4
0.225, 7.185e-4
0.226, 7.186e-4
0.227, 7.189e-4
0.228, 7.184e-4
0.229, 7.181e-4
0.230, 7.176e-4
0.231, 7.182e-4
0.232, 7.167e-4
0.233, 7.172e-4
0.234, 7.175e-4
0.235, 7.185e-4
0.236, 7.171e-4
0.237, 7.182e-4
0.238, 7.187e-4
0.239, 7.186e-4
0.240, 7.190e-4
0.241, 7.210e-4
0.242, 7.184e-4
0.243, 7.184e-4
0.244, 7.176e-4
0.245, 7.164e-4
0.246, 7.178e-4
0.247, 7.172e-4
0.248, 7.155e-4
0.249, 7.169e-4
0.250, 7.176e-4
0.251, 7.182e-4
0.252, 7.179e-4
0.253, 7.176e-4
0.254, 7.164e-4
0.255, 7.165e-4
0.256, 7.184e-4
0.257, 7.169e-4
0.258, 7.163e-4
0.259, 7.178e-4
0.260, 7.166e-4
0.261, 7.175e-4
0.262, 7.177e-4
0.263, 7.167e-4
0.264, 7.166e-4
0.265, 7.156e-4
0.266, 7.159e-4
0.267, 7.169e-4
0.268, 7.178e-4
0.269, 7.180e-4
0.270, 7.175e-4
0.271, 7.171e-4
0.272, 7.163e-4
0.273, 7.161e-4
0.274, 7.149e-4
0.275, 7.163e-4
0.276, 7.141e-4
0.277, 7.148e-4
0.278, 7.140e-4
0.279, 7.139e-4
0.280, 7.155e-4
0.281, 7.174e-4
0.282, 7.154e-4
0.283, 7.129e-4
0.284, 7.168e-4
0.285, 7.172e-4
0.286, 7.152e-4
0.287, 7.145e-4
0.288, 7.139e-4
0.289, 7.126e-4
0.290, 7.146e-4
0.291, 7.151e-4
0.292, 7.143e-4
0.293, 7.147e-4
0.294, 7.151e-4
0.295, 7.140e-4
0.296, 7.147e-4
0.297, 7.150e-4
0.298, 7.154e-4
0.299, 7.138e-4
0.300, 7.135e-4
0.301, 7.137e-4
0.302, 7.131e-4
0.303, 7.133e-4
0.304, 7.146e-4
0.305, 7.155e-4
0.306, 7.139e-4
0.307, 7.147e-4
0.308, 7.145e-4
0.309, 7.146e-4
0.310, 7.154e-4
0.311, 7.166e-4
0.312, 7.131e-4
0.313, 7.126e-4
0.314, 7.134e-4
0.315, 7.138e-4
0.316, 7.150e-4
0.317, 7.151e-4
0.318, 7.142e-4
0.319, 7.151e-4
0.320, 7.141e-4
0.321, 7.127e-4
0.322, 7.126e-4
0.323, 7.130e-4
0.324, 7.122e-4
0.325, 7.124e-4
0.326, 7.135e-4
0.327, 7.145e-4
0.328, 7.140e-4
0.329, 7.163e-4
0.330, 7.144e-4
0.331, 7.122e-4
0.332, 7.098e-4
0.333, 7.093e-4
0.334, 7.106e-4
0.335, 7.127e-4
0.336, 7.116e-4
0.337, 7.118e-4
0.338, 7.142e-4
0.339, 7.125e-4
0.340, 7.140e-4
0.341, 7.137e-4
0.342, 7.128e-4
0.343, 7.107e-4
0.344, 7.098e-4
0.345, 7.101e-4
0.346, 7.113e-4
0.347, 7.107e-4
0.348, 7.114e-4
0.349, 7.110e-4
0.350, 7.091e-4
0.351, 7.091e-4
0.352, 7.091e-4
0.353, 7.095e-4
0.354, 7.103e-4
0.355, 7.093e-4
0.356, 7.084e-4
0.357, 7.076e-4
0.358, 7.071e-4
0.359, 7.088e-4
0.360, 7.089e-4
0.361, 7.086e-4
0.362, 7.083e-4
0.363, 7.074e-4
0.364, 7.087e-4
0.365, 7.089e-4
0.366, 7.082e-4
0.367, 7.066e-4
0.368, 7.076e-4
0.369, 7.089e-4
0.370, 7.076e-4
0.371, 7.059e-4
0.372, 7.058e-4
0.373, 7.067e-4
0.374, 7.063e-4
0.375, 7.058e-4
0.376, 7.068e-4
0.377, 7.064e-4
0.378, 7.062e-4
0.379, 7.090e-4
0.380, 7.079e-4
0.381, 7.077e-4
0.382, 7.076e-4
0.383, 7.064e-4
0.384, 7.064e-4
0.385, 7.058e-4
0.386, 7.055e-4
0.387, 7.062e-4
0.388, 7.069e-4
0.389, 7.061e-4
0.390, 7.045e-4
0.391, 7.044e-4
0.392, 7.027e-4
0.393, 7.036e-4
0.394, 7.044e-4
0.395, 7.036e-4
0.396, 7.032e-4
0.397, 7.036e-4
0.398, 7.021e-4
0.399, 7.031e-4
0.400, 7.042e-4
0.401, 7.007e-4
0.402, 6.996e-4
0.403, 7.006e-4
0.404, 7.004e-4
0.405, 7.001e-4
0.406, 6.994e-4
0.407, 6.990e-4
0.408, 7.026e-4
0.409, 7.048e-4
0.410, 7.041e-4
0.411, 7.014e-4
0.412, 7.007e-4
0.413, 6.997e-4
0.414, 7.002e-4
0.415, 7.001e-4
0.416, 6.991e-4
0.417, 7.002e-4
0.418, 6.986e-4
0.419, 6.975e-4
0.420, 6.980e-4
0.421, 6.989e-4
0.422, 6.983e-4
0.423, 6.965e-4
0.424, 6.972e-4
0.425, 6.982e-4
0.426, 6.985e-4
0.427, 6.971e-4
0.428, 6.966e-4
0.429, 6.942e-4
0.430, 6.961e-4
0.431, 6.950e-4
0.432, 6.962e-4
0.433, 6.957e-4
0.434, 6.951e-4
0.435, 6.950e-4
0.436, 6.950e-4
0.437, 6.937e-4
0.438, 6.919e-4
0.439, 6.924e-4
0.440, 6.925e-4
0.441, 6.922e-4
0.442, 6.919e-4
0.443, 6.921e-4
0.444, 6.902e-4
0.445, 6.900e-4
0.446, 6.909e-4
0.447, 6.910e-4
0.448, 6.915e-4
0.449, 6.932e-4
0.450, 6.910e-4
0.451, 6.909e-4
0.452, 6.901e-4
0.453, 6.887e-4
0.454, 6.875e-4
0.455, 6.875e-4
0.456, 6.877e-4
0.457, 6.876e-4
0.458, 6.876e-4
0.459, 6.865e-4
0.460, 6.850e-4
0.461, 6.843e-4
0.462, 6.828e-4
0.463, 6.798e-4
0.464, 6.808e-4
0.465, 6.823e-4
0.466, 6.829e-4
0.467, 6.807e-4
0.468, 6.809e-4
0.469, 6.795e-4
0.470, 6.788e-4
0.471, 6.783e-4
0.472, 6.781e-4
0.473, 6.775e-4
0.474, 6.779e-4
0.475, 6.787e-4
0.476, 6.791e-4
0.477, 6.784e-4
0.478, 6.754e-4
0.479, 6.752e-4
0.480, 6.747e-4
0.481, 6.738e-4
0.482, 6.725e-4
0.483, 6.722e-4
0.484, 6.715e-4
0.485, 6.700e-4
0.486, 6.700e-4
0.487, 6.687e-4
0.488, 6.688e-4
0.489, 6.695e-4
0.490, 6.681e-4
0.491, 6.679e-4
0.492, 6.679e-4
0.493, 6.663e-4
0.494, 6.650e-4
0.495, 6.650e-4
0.496, 6.638e-4
0.497, 6.629e-4
0.498, 6.623e-4
0.499, 6.618e-4
0.500, 6.614e-4
0.501, 6.598e-4
0.502, 6.574e-4
0.503, 6.590e-4
0.504, 6.596e-4
0.505, 6.591e-4
0.506, 6.581e-4
0.507, 6.561e-4
0.508, 6.552e-4
0.509, 6.533e-4
0.510, 6.531e-4
0.511, 6.518e-4
0.512, 6.516e-4
0.513, 6.511e-4
0.514, 6.499e-4
0.515, 6.493e-4
0.516, 6.469e-4
0.517, 6.447e-4
0.518, 6.443e-4
0.519, 6.433e-4
0.520, 6.416e-4
0.521, 6.407e-4
0.522, 6.401e-4
0.523, 6.388e-4
0.524, 6.373e-4
0.525, 6.344e-4
0.526, 6.326e-4
0.527, 6.315e-4
0.528, 6.293e-4
0.529, 6.288e-4
0.530, 6.276e-4
0.531, 6.265e-4
0.532, 6.240e-4
0.533, 6.215e-4
0.534, 6.197e-4
0.535, 6.179e-4
0.536, 6.163e-4
0.537, 6.140e-4
0.538, 6.121e-4
0.539, 6.092e-4
0.540, 6.065e-4
0.541, 6.045e-4
0.542, 6.020e-4
0.543, 5.992e-4
0.544, 5.964e-4
0.545, 5.946e-4
0.546, 5.914e-4
0.547, 5.876e-4
0.548, 5.843e-4
0.549, 5.812e-4
0.550, 5.789e-4
0.551, 5.757e-4
0.552, 5.732e-4
0.553, 5.707e-4
0.554, 5.672e-4
0.555, 5.640e-4
0.556, 5.600e-4
0.557, 5.560e-4
0.558, 5.524e-4
0.559, 5.487e-4
0.560, 5.444e-4
0.561, 5.402e-4
0.562, 5.361e-4
0.563, 5.315e-4
0.564, 5.267e-4
0.565, 5.229e-4
0.566, 5.189e-4
0.567, 5.142e-4
0.568, 5.086e-4
0.569, 5.036e-4
0.570, 4.986e-4
0.571, 4.937e-4
0.572, 4.887e-4
0.573, 4.836e-4
0.574, 4.783e-4
0.575, 4.727e-4
0.576, 4.676e-4
0.577, 4.623e-4
0.578, 4.567e-4
0.579, 4.514e-4
0.580, 4.454e-4
0.581, 4.392e-4
0.582, 4.330e-4
0.583, 4.268e-4
0.584, 4.210e-4
0.585, 4.150e-4
0.586, 4.088e-4
0.587, 4.028e-4
0.588, 3.965e-4
0.589, 3.901e-4
0.590, 3.835e-4
0.591, 3.770e-4
0.592, 3.705e-4
0.593, 3.640e-4
0.594, 3.575e-4
0.595, 3.507e-4
0.596, 3.440e-4
0.597, 3.375e-4
0.598, 3.308e-4
0.599, 3.241e-4
0.600, 3.175e-4
0.601, 3.109e-4
0.602, 3.042e-4
0.603, 2.975e-4
0.604, 2.907e-4
0.605, 2.839e-4
0.606, 2.775e-4
0.607, 2.710e-4
0.608, 2.642e-4
0.609, 2.575e-4
0.610, 2.509e-4
0.611, 2.445e-4
0.612, 2.380e-4
0.613, 2.315e-4
0.614, 2.249e-4
0.615, 2.184e-4
0.616, 2.122e-4
0.617, 2.057e-4
0.618, 1.994e-4
0.619, 1.932e-4
0.620, 1.870e-4
0.621, 1.809e-4
0.622, 1.750e-4
0.623, 1.691e-4
0.624, 1.632e-4
0.625, 1.573e-4
0.626, 1.515e-4
0.627, 1.458e-4
0.628, 1.403e-4
0.629, 1.348e-4
0.630, 1.293e-4
0.631, 1.240e-4
0.632, 1.190e-4
0.633, 1.137e-4
0.634, 1.088e-4
0.635, 1.038e-4
0.636, 9.888e-5
0.637, 9.404e-5
0.638, 8.924e-5
0.639, 8.466e-5
0.640, 8.010e-5
0.641, 7.571e-5
0.642, 7.148e-5
0.643, 6.708e-5
0.644, 6.310e-5
0.645, 5.905e-5
0.646, 5.501e-5
0.647, 5.097e-5
0.648, 4.739e-5
0.649, 4.366e-5
0.650, 4.016e-5
0.651, 3.681e-5
0.652, 3.337e-5
0.653, 2.996e-5
0.654, 2.675e-5
0.655, 2.369e-5
0.656, 2.070e-5
0.657, 1.787e-5
0.658, 1.493e-5
0.659, 1.216e-5
0.660, 9.522e-6
0.661, 7.003e-6
0.662, 4.280e-6
0.663, 1.935e-6
0.664, -4.185e-7
0.665, -2.848e-6
0.666, -5.215e-6
0.667, -7.276e-6
0.668, -9.321e-6
0.669, -1.129e-5
0.670, -1.323e-5
0.671, -1.512e-5
0.672, -1.689e-5
0.673, -1.863e-5
0.674, -2.029e-5
0.675, -2.192e-5
0.676, -2.354e-5
0.677, -2.496e-5
0.678, -2.641e-5
0.679, -2.800e-5
0.680, -2.921e-5
0.681, -3.070e-5
0.682, -3.187e-5
0.683, -3.305e-5
0.684, -3.431e-5
0.685, -3.541e-5
0.686, -3.646e-5
0.687, -3.753e-5
0.688, -3.854e-5
0.689, -3.954e-5
0.690, -4.050e-5
0.691, -4.140e-5
0.692, -4.236e-5
0.693, -4.312e-5
0.694, -4.398e-5
0.695, -4.482e-5
0.696, -4.557e-5
0.697, -4.622e-5
0.698, -4.712e-5
0.699, -4.786e-5
0.700, -4.843e-5
0.701, -4.909e-5
0.702, -4.972e-5
0.703, -5.039e-5
0.704, -5.096e-5
0.705, -5.147e-5
0.706, -5.178e-5
0.707, -5.225e-5
0.708, -5.307e-5
0.709, -5.354e-5
0.710, -5.408e-5
0.711, -5.457e-5
0.712, -5.504e-5
0.713, -5.537e-5
0.714, -5.586e-5
0.715, -5.635e-5
0.716, -5.677e-5
0.717, -5.738e-5
0.718, -5.761e-5
0.719, -5.805e-5
0.720, -5.837e-5
0.721, -5.889e-5
0.722, -5.916e-5
0.723, -5.948e-5
0.724, -5.986e-5
0.725, -6.000e-5
0.726, -6.040e-5
0.727, -6.089e-5
0.728, -6.100e-5
0.729, -6.131e-5
0.730, -6.175e-5
0.731, -6.205e-5
0.732, -6.235e-5
0.733, -6.257e-5
0.734, -6.297e-5
0.735, -6.324e-5
0.736, -6.343e-5
0.737, -6.357e-5
0.738, -6.391e-5
0.739, -6.419e-5
0.740, -6.453e-5
0.741, -6.476e-5
0.742, -6.499e-5
0.743, -6.519e-5
0.744, -6.532e-5
0.745, -6.569e-5
0.746, -6.592e-5
0.747, -6.610e-5
0.748, -6.630e-5
0.749, -6.656e-5
0.750, -6.690e-5
0.751, -6.720e-5
0.752, -6.725e-5
0.753, -6.762e-5
0.754, -6.789e-5
0.755, -6.793e-5
0.756, -6.825e-5
0.757, -6.835e-5
0.758, -6.861e-5
0.759, -6.883e-5
0.760, -6.903e-5
0.761, -6.923e-5
0.762, -6.934e-5
0.763, -6.953e-5
0.764, -6.976e-5
0.765, -6.990e-5
0.766, -7.019e-5
0.767, -7.038e-5
0.768, -7.081e-5
0.769, -7.088e-5
0.770, -7.099e-5
0.771, -7.118e-5
0.772, -7.139e-5
0.773, -7.141e-5
0.774, -7.182e-5
0.775, -7.198e-5
0.776, -7.204e-5
0.777, -7.224e-5
0.778, -7.240e-5
0.779, -7.253e-5
0.780, -7.272e-5
0.781, -7.301e-5
0.782, -7.324e-5
0.783, -7.332e-5
0.784, -7.346e-5
0.785, -7.371e-5
0.786, -7.385e-5
0.787, -7.416e-5
0.788, -7.427e-5
0.789, -7.443e-5
0.790, -7.462e-5
0.791, -7.483e-5
0.792, -7.496e-5
0.793, -7.516e-5
0.794, -7.543e-5
0.795, -7.556e-5
0.796, -7.563e-5
0.797, -7.578e-5
0.798, -7.599e-5
0.799, -7.618e-5
