May 6, 2023   15:04:43
-0.085, -2.450e-4
-0.084, -2.445e-4
-0.083, -2.440e-4
-0.082, -2.435e-4
-0.081, -2.428e-4
-0.080, -2.421e-4
-0.079, -2.415e-4
-0.078, -2.407e-4
-0.077, -2.398e-4
-0.076, -2.390e-4
-0.075, -2.381e-4
-0.074, -2.371e-4
-0.073, -2.360e-4
-0.072, -2.348e-4
-0.071, -2.337e-4
-0.070, -2.326e-4
-0.069, -2.314e-4
-0.068, -2.301e-4
-0.067, -2.289e-4
-0.066, -2.276e-4
-0.065, -2.263e-4
-0.064, -2.249e-4
-0.063, -2.236e-4
-0.062, -2.220e-4
-0.061, -2.205e-4
-0.060, -2.191e-4
-0.059, -2.176e-4
-0.058, -2.159e-4
-0.057, -2.144e-4
-0.056, -2.130e-4
-0.055, -2.114e-4
-0.054, -2.097e-4
-0.053, -2.080e-4
-0.052, -2.063e-4
-0.051, -2.050e-4
-0.050, -2.034e-4
-0.049, -2.015e-4
-0.048, -1.998e-4
-0.047, -1.980e-4
-0.046, -1.961e-4
-0.045, -1.945e-4
-0.044, -1.930e-4
-0.043, -1.910e-4
-0.042, -1.892e-4
-0.041, -1.874e-4
-0.040, -1.855e-4
-0.039, -1.836e-4
-0.038, -1.817e-4
-0.037, -1.798e-4
-0.036, -1.778e-4
-0.035, -1.759e-4
-0.034, -1.740e-4
-0.033, -1.721e-4
-0.032, -1.702e-4
-0.031, -1.683e-4
-0.030, -1.662e-4
-0.029, -1.643e-4
-0.028, -1.623e-4
-0.027, -1.604e-4
-0.026, -1.585e-4
-0.025, -1.565e-4
-0.024, -1.544e-4
-0.023, -1.523e-4
-0.022, -1.502e-4
-0.021, -1.482e-4
-0.020, -1.462e-4
-0.019, -1.443e-4
-0.018, -1.424e-4
-0.017, -1.404e-4
-0.016, -1.385e-4
-0.015, -1.365e-4
-0.014, -1.346e-4
-0.013, -1.329e-4
-0.012, -1.311e-4
-0.011, -1.293e-4
-0.010, -1.275e-4
-0.009, -1.258e-4
-0.008, -1.241e-4
-0.007, -1.223e-4
-0.006, -1.207e-4
-0.005, -1.191e-4
-0.004, -1.176e-4
-0.003, -1.160e-4
-0.002, -1.146e-4
-0.001, -1.131e-4
0.000, -1.119e-4
0.001, -1.106e-4
0.002, -1.089e-4
0.003, -1.074e-4
0.004, -1.060e-4
0.005, -1.045e-4
0.006, -1.030e-4
0.007, -1.017e-4
0.008, -1.004e-4
0.009, -9.920e-5
0.010, -9.794e-5
0.011, -9.679e-5
0.012, -9.561e-5
0.013, -9.450e-5
0.014, -9.340e-5
0.015, -9.227e-5
0.016, -9.114e-5
0.017, -9.005e-5
0.018, -8.895e-5
0.019, -8.795e-5
0.020, -8.707e-5
0.021, -8.611e-5
0.022, -8.513e-5
0.023, -8.416e-5
0.024, -8.322e-5
0.025, -8.227e-5
0.026, -8.130e-5
0.027, -8.042e-5
0.028, -7.953e-5
0.029, -7.861e-5
0.030, -7.780e-5
0.031, -7.687e-5
0.032, -7.606e-5
0.033, -7.521e-5
0.034, -7.432e-5
0.035, -7.356e-5
0.036, -7.278e-5
0.037, -7.197e-5
0.038, -7.121e-5
0.039, -7.044e-5
0.040, -6.964e-5
0.041, -6.896e-5
0.042, -6.824e-5
0.043, -6.758e-5
0.044, -6.692e-5
0.045, -6.632e-5
0.046, -6.564e-5
0.047, -6.487e-5
0.048, -6.421e-5
0.049, -6.366e-5
0.050, -6.302e-5
0.051, -6.255e-5
0.052, -6.217e-5
0.053, -6.142e-5
0.054, -6.083e-5
0.055, -6.012e-5
0.056, -5.950e-5
0.057, -5.897e-5
0.058, -5.849e-5
0.059, -5.799e-5
0.060, -5.749e-5
0.061, -5.692e-5
0.062, -5.642e-5
0.063, -5.594e-5
0.064, -5.553e-5
0.065, -5.506e-5
0.066, -5.459e-5
0.067, -5.425e-5
0.068, -5.377e-5
0.069, -5.328e-5
0.070, -5.295e-5
0.071, -5.258e-5
0.072, -5.216e-5
0.073, -5.175e-5
0.074, -5.129e-5
0.075, -5.100e-5
0.076, -5.066e-5
0.077, -5.036e-5
0.078, -4.999e-5
0.079, -4.960e-5
0.080, -4.922e-5
0.081, -4.891e-5
0.082, -4.855e-5
0.083, -4.830e-5
0.084, -4.806e-5
0.085, -4.768e-5
0.086, -4.741e-5
0.087, -4.713e-5
0.088, -4.682e-5
0.089, -4.658e-5
0.090, -4.626e-5
0.091, -4.594e-5
0.092, -4.568e-5
0.093, -4.545e-5
0.094, -4.526e-5
0.095, -4.498e-5
0.096, -4.476e-5
0.097, -4.454e-5
0.098, -4.421e-5
0.099, -4.400e-5
0.100, -4.384e-5
0.101, -4.360e-5
0.102, -4.343e-5
0.103, -4.334e-5
0.104, -4.297e-5
0.105, -4.275e-5
0.106, -4.258e-5
0.107, -4.234e-5
0.108, -4.218e-5
0.109, -4.213e-5
0.110, -4.193e-5
0.111, -4.166e-5
0.112, -4.150e-5
0.113, -4.134e-5
0.114, -4.124e-5
0.115, -4.114e-5
0.116, -4.090e-5
0.117, -4.072e-5
0.118, -4.065e-5
0.119, -4.048e-5
0.120, -4.036e-5
0.121, -4.025e-5
0.122, -4.021e-5
0.123, -4.008e-5
0.124, -3.999e-5
0.125, -3.984e-5
0.126, -3.973e-5
0.127, -3.962e-5
0.128, -3.954e-5
0.129, -3.952e-5
0.130, -3.930e-5
0.131, -3.920e-5
0.132, -3.916e-5
0.133, -3.904e-5
0.134, -3.903e-5
0.135, -3.897e-5
0.136, -3.886e-5
0.137, -3.885e-5
0.138, -3.878e-5
0.139, -3.866e-5
0.140, -3.866e-5
0.141, -3.864e-5
0.142, -3.863e-5
0.143, -3.854e-5
0.144, -3.847e-5
0.145, -3.850e-5
0.146, -3.842e-5
0.147, -3.841e-5
0.148, -3.837e-5
0.149, -3.830e-5
0.150, -3.832e-5
0.151, -3.827e-5
0.152, -3.823e-5
0.153, -3.829e-5
0.154, -3.854e-5
0.155, -3.835e-5
0.156, -3.827e-5
0.157, -3.818e-5
0.158, -3.821e-5
0.159, -3.817e-5
0.160, -3.817e-5
0.161, -3.818e-5
0.162, -3.808e-5
0.163, -3.814e-5
0.164, -3.818e-5
0.165, -3.814e-5
0.166, -3.814e-5
0.167, -3.820e-5
0.168, -3.812e-5
0.169, -3.822e-5
0.170, -3.823e-5
0.171, -3.830e-5
0.172, -3.826e-5
0.173, -3.828e-5
0.174, -3.831e-5
0.175, -3.827e-5
0.176, -3.831e-5
0.177, -3.839e-5
0.178, -3.838e-5
0.179, -3.848e-5
0.180, -3.849e-5
0.181, -3.849e-5
0.182, -3.855e-5
0.183, -3.857e-5
0.184, -3.862e-5
0.185, -3.869e-5
0.186, -3.872e-5
0.187, -3.873e-5
0.188, -3.877e-5
0.189, -3.876e-5
0.190, -3.875e-5
0.191, -3.881e-5
0.192, -3.888e-5
0.193, -3.897e-5
0.194, -3.892e-5
0.195, -3.895e-5
0.196, -3.894e-5
0.197, -3.892e-5
0.198, -3.900e-5
0.199, -3.902e-5
0.200, -3.901e-5
0.201, -3.901e-5
0.202, -3.908e-5
0.203, -3.918e-5
0.204, -3.925e-5
0.205, -3.935e-5
0.206, -3.940e-5
0.207, -3.937e-5
0.208, -3.939e-5
0.209, -3.947e-5
0.210, -3.943e-5
0.211, -3.949e-5
0.212, -3.954e-5
0.213, -3.948e-5
0.214, -3.959e-5
0.215, -3.962e-5
0.216, -3.965e-5
0.217, -3.974e-5
0.218, -3.982e-5
0.219, -3.989e-5
0.220, -3.996e-5
0.221, -3.997e-5
0.222, -4.003e-5
0.223, -4.004e-5
0.224, -4.016e-5
0.225, -4.024e-5
0.226, -4.015e-5
0.227, -4.014e-5
0.228, -4.019e-5
0.229, -4.023e-5
0.230, -4.038e-5
0.231, -4.046e-5
0.232, -4.050e-5
0.233, -4.051e-5
0.234, -4.050e-5
0.235, -4.060e-5
0.236, -4.066e-5
0.237, -4.072e-5
0.238, -4.083e-5
0.239, -4.083e-5
0.240, -4.093e-5
0.241, -4.102e-5
0.242, -4.103e-5
0.243, -4.109e-5
0.244, -4.118e-5
0.245, -4.113e-5
0.246, -4.131e-5
0.247, -4.133e-5
0.248, -4.137e-5
0.249, -4.144e-5
0.250, -4.155e-5
0.251, -4.160e-5
0.252, -4.162e-5
0.253, -4.168e-5
0.254, -4.177e-5
0.255, -4.180e-5
0.256, -4.209e-5
0.257, -4.223e-5
0.258, -4.214e-5
0.259, -4.225e-5
0.260, -4.225e-5
0.261, -4.219e-5
0.262, -4.234e-5
0.263, -4.247e-5
0.264, -4.250e-5
0.265, -4.254e-5
0.266, -4.254e-5
0.267, -4.268e-5
0.268, -4.282e-5
0.269, -4.288e-5
0.270, -4.295e-5
0.271, -4.298e-5
0.272, -4.308e-5
0.273, -4.317e-5
0.274, -4.318e-5
0.275, -4.335e-5
0.276, -4.348e-5
0.277, -4.346e-5
0.278, -4.357e-5
0.279, -4.369e-5
0.280, -4.371e-5
0.281, -4.378e-5
0.282, -4.387e-5
0.283, -4.394e-5
0.284, -4.407e-5
0.285, -4.416e-5
0.286, -4.431e-5
0.287, -4.436e-5
0.288, -4.445e-5
0.289, -4.460e-5
0.290, -4.464e-5
0.291, -4.477e-5
0.292, -4.481e-5
0.293, -4.492e-5
0.294, -4.509e-5
0.295, -4.519e-5
0.296, -4.527e-5
0.297, -4.540e-5
0.298, -4.545e-5
0.299, -4.561e-5
0.300, -4.571e-5
0.301, -4.587e-5
0.302, -4.598e-5
0.303, -4.603e-5
0.304, -4.616e-5
0.305, -4.640e-5
0.306, -4.642e-5
0.307, -4.659e-5
0.308, -4.675e-5
0.309, -4.676e-5
0.310, -4.689e-5
0.311, -4.698e-5
0.312, -4.709e-5
0.313, -4.726e-5
0.314, -4.741e-5
0.315, -4.756e-5
0.316, -4.763e-5
0.317, -4.775e-5
0.318, -4.790e-5
0.319, -4.798e-5
0.320, -4.817e-5
0.321, -4.835e-5
0.322, -4.841e-5
0.323, -4.856e-5
0.324, -4.869e-5
0.325, -4.876e-5
0.326, -4.892e-5
0.327, -4.906e-5
0.328, -4.924e-5
0.329, -4.944e-5
0.330, -4.955e-5
0.331, -4.972e-5
0.332, -4.985e-5
0.333, -5.001e-5
0.334, -5.017e-5
0.335, -5.025e-5
0.336, -5.038e-5
0.337, -5.059e-5
0.338, -5.069e-5
0.339, -5.098e-5
0.340, -5.120e-5
0.341, -5.128e-5
0.342, -5.150e-5
0.343, -5.166e-5
0.344, -5.178e-5
0.345, -5.199e-5
0.346, -5.223e-5
0.347, -5.241e-5
0.348, -5.259e-5
0.349, -5.279e-5
0.350, -5.306e-5
0.351, -5.323e-5
0.352, -5.344e-5
0.353, -5.368e-5
0.354, -5.381e-5
0.355, -5.401e-5
0.356, -5.426e-5
0.357, -5.444e-5
0.358, -5.480e-5
0.359, -5.526e-5
0.360, -5.533e-5
0.361, -5.551e-5
0.362, -5.567e-5
0.363, -5.590e-5
0.364, -5.613e-5
0.365, -5.642e-5
0.366, -5.672e-5
0.367, -5.688e-5
0.368, -5.709e-5
0.369, -5.736e-5
0.370, -5.750e-5
0.371, -5.782e-5
0.372, -5.819e-5
0.373, -5.838e-5
0.374, -5.863e-5
0.375, -5.893e-5
0.376, -5.922e-5
0.377, -5.950e-5
0.378, -5.981e-5
0.379, -6.020e-5
0.380, -6.051e-5
0.381, -6.079e-5
0.382, -6.117e-5
0.383, -6.145e-5
0.384, -6.185e-5
0.385, -6.226e-5
0.386, -6.252e-5
0.387, -6.292e-5
0.388, -6.332e-5
0.389, -6.367e-5
0.390, -6.412e-5
0.391, -6.452e-5
0.392, -6.486e-5
0.393, -6.530e-5
0.394, -6.573e-5
0.395, -6.620e-5
0.396, -6.654e-5
0.397, -6.691e-5
0.398, -6.735e-5
0.399, -6.774e-5
0.400, -6.812e-5
0.401, -6.858e-5
0.402, -6.897e-5
0.403, -6.946e-5
0.404, -6.999e-5
0.405, -7.042e-5
0.406, -7.093e-5
0.407, -7.144e-5
0.408, -7.183e-5
0.409, -7.232e-5
0.410, -7.303e-5
0.411, -7.347e-5
0.412, -7.397e-5
0.413, -7.444e-5
0.414, -7.499e-5
0.415, -7.563e-5
0.416, -7.630e-5
0.417, -7.684e-5
0.418, -7.736e-5
0.419, -7.803e-5
0.420, -7.859e-5
0.421, -7.912e-5
0.422, -7.978e-5
0.423, -8.035e-5
0.424, -8.101e-5
0.425, -8.167e-5
0.426, -8.229e-5
0.427, -8.300e-5
0.428, -8.352e-5
0.429, -8.417e-5
0.430, -8.493e-5
0.431, -8.563e-5
0.432, -8.626e-5
0.433, -8.689e-5
0.434, -8.754e-5
0.435, -8.839e-5
0.436, -8.918e-5
0.437, -8.983e-5
0.438, -9.044e-5
0.439, -9.093e-5
0.440, -9.155e-5
0.441, -9.233e-5
0.442, -9.320e-5
0.443, -9.393e-5
0.444, -9.459e-5
0.445, -9.523e-5
0.446, -9.597e-5
0.447, -9.667e-5
0.448, -9.746e-5
0.449, -9.827e-5
0.450, -9.901e-5
0.451, -9.978e-5
0.452, -1.006e-4
0.453, -1.013e-4
0.454, -1.022e-4
0.455, -1.030e-4
0.456, -1.038e-4
0.457, -1.047e-4
0.458, -1.055e-4
0.459, -1.064e-4
0.460, -1.072e-4
0.461, -1.085e-4
0.462, -1.095e-4
0.463, -1.101e-4
0.464, -1.110e-4
0.465, -1.120e-4
0.466, -1.129e-4
0.467, -1.138e-4
0.468, -1.148e-4
0.469, -1.157e-4
0.470, -1.167e-4
0.471, -1.177e-4
0.472, -1.187e-4
0.473, -1.198e-4
0.474, -1.207e-4
0.475, -1.217e-4
0.476, -1.227e-4
0.477, -1.237e-4
0.478, -1.248e-4
0.479, -1.258e-4
0.480, -1.269e-4
0.481, -1.280e-4
0.482, -1.290e-4
0.483, -1.300e-4
0.484, -1.310e-4
0.485, -1.320e-4
0.486, -1.331e-4
0.487, -1.341e-4
0.488, -1.351e-4
0.489, -1.361e-4
0.490, -1.371e-4
0.491, -1.381e-4
0.492, -1.390e-4
0.493, -1.401e-4
0.494, -1.411e-4
0.495, -1.420e-4
0.496, -1.430e-4
0.497, -1.440e-4
0.498, -1.449e-4
0.499, -1.460e-4
0.500, -1.470e-4
0.501, -1.479e-4
0.502, -1.487e-4
0.503, -1.495e-4
0.504, -1.505e-4
0.505, -1.514e-4
0.506, -1.523e-4
0.507, -1.532e-4
0.508, -1.541e-4
0.509, -1.549e-4
0.510, -1.558e-4
0.511, -1.566e-4
0.512, -1.575e-4
0.513, -1.584e-4
0.514, -1.590e-4
0.515, -1.597e-4
0.516, -1.604e-4
0.517, -1.610e-4
0.518, -1.617e-4
0.519, -1.623e-4
0.520, -1.629e-4
0.521, -1.636e-4
0.522, -1.641e-4
0.523, -1.647e-4
0.524, -1.652e-4
0.525, -1.658e-4
0.526, -1.664e-4
0.527, -1.669e-4
0.528, -1.673e-4
0.529, -1.677e-4
0.530, -1.681e-4
0.531, -1.686e-4
0.532, -1.691e-4
0.533, -1.695e-4
0.534, -1.699e-4
0.535, -1.703e-4
0.536, -1.706e-4
0.537, -1.709e-4
0.538, -1.713e-4
0.539, -1.715e-4
0.540, -1.717e-4
0.541, -1.720e-4
0.542, -1.723e-4
0.543, -1.725e-4
0.544, -1.728e-4
0.545, -1.730e-4
0.546, -1.730e-4
0.547, -1.733e-4
0.548, -1.734e-4
0.549, -1.736e-4
0.550, -1.737e-4
0.551, -1.739e-4
0.552, -1.741e-4
0.553, -1.742e-4
0.554, -1.742e-4
0.555, -1.743e-4
0.556, -1.744e-4
0.557, -1.745e-4
0.558, -1.746e-4
0.559, -1.746e-4
0.560, -1.747e-4
0.561, -1.747e-4
0.562, -1.747e-4
0.563, -1.749e-4
0.564, -1.752e-4
0.565, -1.751e-4
0.566, -1.750e-4
0.567, -1.750e-4
0.568, -1.750e-4
0.569, -1.749e-4
0.570, -1.750e-4
0.571, -1.750e-4
0.572, -1.750e-4
0.573, -1.750e-4
0.574, -1.750e-4
0.575, -1.749e-4
0.576, -1.749e-4
0.577, -1.749e-4
0.578, -1.748e-4
0.579, -1.749e-4
0.580, -1.749e-4
0.581, -1.749e-4
0.582, -1.750e-4
0.583, -1.749e-4
0.584, -1.749e-4
0.585, -1.749e-4
0.586, -1.749e-4
0.587, -1.748e-4
0.588, -1.749e-4
0.589, -1.749e-4
0.590, -1.749e-4
0.591, -1.748e-4
0.592, -1.748e-4
0.593, -1.748e-4
0.594, -1.748e-4
0.595, -1.748e-4
0.596, -1.748e-4
0.597, -1.748e-4
0.598, -1.748e-4
0.599, -1.748e-4
0.600, -1.747e-4
0.601, -1.747e-4
0.602, -1.747e-4
0.603, -1.747e-4
0.604, -1.747e-4
0.605, -1.747e-4
0.606, -1.746e-4
0.607, -1.746e-4
0.608, -1.746e-4
0.609, -1.745e-4
0.610, -1.745e-4
0.611, -1.744e-4
0.612, -1.744e-4
0.613, -1.743e-4
0.614, -1.744e-4
0.615, -1.745e-4
0.616, -1.744e-4
0.617, -1.743e-4
0.618, -1.742e-4
0.619, -1.742e-4
0.620, -1.742e-4
0.621, -1.741e-4
0.622, -1.741e-4
0.623, -1.740e-4
0.624, -1.740e-4
0.625, -1.740e-4
0.626, -1.739e-4
0.627, -1.738e-4
0.628, -1.739e-4
0.629, -1.738e-4
0.630, -1.737e-4
0.631, -1.737e-4
0.632, -1.736e-4
0.633, -1.736e-4
0.634, -1.735e-4
0.635, -1.735e-4
0.636, -1.735e-4
0.637, -1.734e-4
0.638, -1.734e-4
0.639, -1.734e-4
0.640, -1.733e-4
0.641, -1.733e-4
0.642, -1.733e-4
0.643, -1.732e-4
0.644, -1.732e-4
0.645, -1.732e-4
0.646, -1.732e-4
0.647, -1.732e-4
0.648, -1.731e-4
0.649, -1.730e-4
0.650, -1.730e-4
0.651, -1.729e-4
0.652, -1.729e-4
0.653, -1.729e-4
0.654, -1.730e-4
0.655, -1.730e-4
0.656, -1.729e-4
0.657, -1.729e-4
0.658, -1.729e-4
0.659, -1.729e-4
0.660, -1.729e-4
0.661, -1.729e-4
0.662, -1.730e-4
0.663, -1.730e-4
0.664, -1.728e-4
0.665, -1.728e-4
0.666, -1.732e-4
0.667, -1.731e-4
0.668, -1.731e-4
0.669, -1.731e-4
0.670, -1.731e-4
0.671, -1.731e-4
0.672, -1.731e-4
0.673, -1.731e-4
0.674, -1.730e-4
0.675, -1.730e-4
0.676, -1.731e-4
0.677, -1.730e-4
0.678, -1.731e-4
0.679, -1.732e-4
0.680, -1.732e-4
0.681, -1.732e-4
0.682, -1.732e-4
0.683, -1.733e-4
0.684, -1.733e-4
0.685, -1.734e-4
0.686, -1.734e-4
0.687, -1.734e-4
0.688, -1.735e-4
0.689, -1.735e-4
0.690, -1.735e-4
0.691, -1.736e-4
0.692, -1.737e-4
0.693, -1.737e-4
0.694, -1.737e-4
0.695, -1.736e-4
0.696, -1.737e-4
0.697, -1.738e-4
0.698, -1.739e-4
0.699, -1.740e-4
0.700, -1.740e-4
0.701, -1.739e-4
0.702, -1.740e-4
0.703, -1.740e-4
0.704, -1.741e-4
0.705, -1.742e-4
0.706, -1.742e-4
0.707, -1.742e-4
0.708, -1.742e-4
0.709, -1.742e-4
0.710, -1.743e-4
0.711, -1.744e-4
0.712, -1.744e-4
0.713, -1.744e-4
0.714, -1.744e-4
0.715, -1.745e-4
0.716, -1.745e-4
0.717, -1.748e-4
0.718, -1.748e-4
0.719, -1.746e-4
0.720, -1.748e-4
0.721, -1.749e-4
0.722, -1.748e-4
0.723, -1.749e-4
0.724, -1.750e-4
0.725, -1.749e-4
0.726, -1.750e-4
0.727, -1.750e-4
0.728, -1.750e-4
0.729, -1.750e-4
0.730, -1.750e-4
0.731, -1.750e-4
0.732, -1.750e-4
0.733, -1.750e-4
0.734, -1.751e-4
0.735, -1.751e-4
0.736, -1.752e-4
0.737, -1.753e-4
0.738, -1.753e-4
0.739, -1.753e-4
0.740, -1.754e-4
0.741, -1.753e-4
0.742, -1.754e-4
0.743, -1.754e-4
0.744, -1.754e-4
0.745, -1.755e-4
0.746, -1.755e-4
0.747, -1.755e-4
0.748, -1.755e-4
0.749, -1.756e-4
0.750, -1.757e-4
0.751, -1.757e-4
0.752, -1.757e-4
0.753, -1.758e-4
0.754, -1.757e-4
0.755, -1.758e-4
0.756, -1.759e-4
0.757, -1.759e-4
0.758, -1.759e-4
0.759, -1.760e-4
0.760, -1.760e-4
0.761, -1.760e-4
0.762, -1.761e-4
0.763, -1.762e-4
0.764, -1.762e-4
0.765, -1.763e-4
0.766, -1.764e-4
0.767, -1.764e-4
0.768, -1.767e-4
0.769, -1.768e-4
0.770, -1.767e-4
0.771, -1.767e-4
0.772, -1.768e-4
0.773, -1.768e-4
0.774, -1.769e-4
0.775, -1.770e-4
0.776, -1.771e-4
0.777, -1.771e-4
0.778, -1.771e-4
0.779, -1.772e-4
0.780, -1.773e-4
0.781, -1.775e-4
0.782, -1.775e-4
0.783, -1.775e-4
0.784, -1.775e-4
0.785, -1.776e-4
0.786, -1.777e-4
0.787, -1.778e-4
0.788, -1.780e-4
0.789, -1.780e-4
0.790, -1.781e-4
0.791, -1.781e-4
0.792, -1.782e-4
0.793, -1.784e-4
0.794, -1.786e-4
0.795, -1.788e-4
0.796, -1.788e-4
0.797, -1.788e-4
0.798, -1.789e-4
0.799, -1.791e-4
0.800, -1.793e-4
0.801, -1.795e-4
0.802, -1.795e-4
0.803, -1.797e-4
0.804, -1.798e-4
0.805, -1.799e-4
0.806, -1.801e-4
0.807, -1.802e-4
0.808, -1.803e-4
0.809, -1.805e-4
0.810, -1.806e-4
0.811, -1.808e-4
0.812, -1.808e-4
0.813, -1.810e-4
0.814, -1.812e-4
0.815, -1.812e-4
0.816, -1.815e-4
0.817, -1.816e-4
0.818, -1.817e-4
0.819, -1.822e-4
0.820, -1.827e-4
0.821, -1.826e-4
0.822, -1.827e-4
0.823, -1.828e-4
0.824, -1.829e-4
0.825, -1.831e-4
0.826, -1.832e-4
0.827, -1.834e-4
0.828, -1.836e-4
0.829, -1.837e-4
0.830, -1.840e-4
0.831, -1.841e-4
0.832, -1.843e-4
0.833, -1.845e-4
0.834, -1.846e-4
0.835, -1.848e-4
0.836, -1.850e-4
0.837, -1.852e-4
0.838, -1.854e-4
0.839, -1.856e-4
0.840, -1.857e-4
0.841, -1.859e-4
0.842, -1.861e-4
0.843, -1.862e-4
0.844, -1.864e-4
0.845, -1.866e-4
0.846, -1.869e-4
0.847, -1.870e-4
0.848, -1.872e-4
0.849, -1.874e-4
0.850, -1.876e-4
0.851, -1.878e-4
0.852, -1.880e-4
0.853, -1.882e-4
0.854, -1.884e-4
0.855, -1.886e-4
